date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:24	1090978/1090978	---MCZ	200	added ('OK')	text/html	date:Sat,%2016%20Mar%202024%2016:43:22%20GMT	https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml	C:/Users/User/Desktop/site%20g1/site%20g1/g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.html	(from )
13:43:24	286/286	---MCZ	200	added ('OK')	text/plain	etag:W/%2265b7f174-261%22	https://g1.globo.com/robots.txt		(from )
13:43:28	2232/2232	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2005%20Mar%202024%2013:22:40%20GMT	http://s3.glbimg.com/v1/AUTH_acd8438fd650434baa93efc372c066a1/libs/lib-pub-relay/g1/prod/lib-pub-relay-g1-latest.js	C:/Users/User/Desktop/site%20g1/site%20g1/s3.glbimg.com/v1/AUTH_acd8438fd650434baa93efc372c066a1/libs/lib-pub-relay/g1/prod/lib-pub-relay-g1-latest.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:28	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Sat,%2016%20Mar%202024%2016:43:28%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/User/Desktop/site%20g1/site%20g1/www.googletagmanager.com/gtm.45445.delayed	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:29	284522/284522	---M--	200	added ('OK')	text/javascript	etag:%227955463a5d2c0102%22	https://cdn.ampproject.org/v0.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:29	91784/91784	---M--	200	added ('OK')	text/javascript	etag:354%20/%2019798%20/%20m202403130101%20/%20config-hash:%2015864570305302719697	https://securepubads.g.doubleclick.net/tag/js/gpt.js	C:/Users/User/Desktop/site%20g1/site%20g1/securepubads.g.doubleclick.net/tag/js/f.txt	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:30	4167/4167	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22614e1386-1047%22	https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/g1.globo.com/busca	C:/Users/User/Desktop/site%20g1/site%20g1/g1.globo.com/economia/tecnologia/noticia/2020/01/22/g1.globo.com/busca.f.delayed	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:30	1554/1554	---M--	200	added ('OK')	image/png	etag:%22ac38a891eedaba4f8f63df9475c10c8b586b78ea%22	https://s2-g1.glbimg.com/t2_E-_cSErv4fsbUVhwwEN0YMX0=/32x32/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/t2_E-_cSErv4fsbUVhwwEN0YMX0=/32x32/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P/g1-favicon.5.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:30	8568/8568	---M--	200	added ('OK')	image/png	etag:%22ee946de6d33eaa0f07494bfb82533f22a85bf310%22	https://s2-g1.glbimg.com/7_CSJ0a2BppGqptPkB7fE1Hacok=/128x128/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/7_CSJ0a2BppGqptPkB7fE1Hacok=/128x128/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.6.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:31	11163/11163	---M--	200	added ('OK')	image/png	etag:%223e2723dae727cd1edbc0706ec10daa542fb004ff%22	https://s2-g1.glbimg.com/szHLoTRvs6YWm9NNieGM7KU2eEE=/152x152/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/szHLoTRvs6YWm9NNieGM7KU2eEE=/152x152/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.7.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:31	14584/14584	---M--	200	added ('OK')	image/png	etag:%2290c3e4b4ca2ba1ef68129135d4376e1e6811b5a4%22	https://s2-g1.glbimg.com/S1o7u7ulLX54NM6X_pRUSid8yXg=/180x180/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/S1o7u7ulLX54NM6X_pRUSid8yXg=/180x180/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.9.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:31	16483/16483	---M--	200	added ('OK')	image/png	etag:%227ae6045badd9d2bd0a6226e6ef628384cb2bfb72%22	https://s2-g1.glbimg.com/ANFXvAeR8V-2tbOMMP9tc2qFqJA=/192x192/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/ANFXvAeR8V-2tbOMMP9tc2qFqJA=/192x192/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.a.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:32	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2016%20Mar%202024%2016:43:31%20GMT	https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/t	C:/Users/User/Desktop/site%20g1/site%20g1/g1.globo.com/economia/tecnologia/noticia/2020/01/22/t.10.delayed	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:32	16701/16701	---M--	200	added ('OK')	image/png	etag:%22e23b01308f7625f7609b7f5a1d94810f0bf5c7db%22	https://s2-g1.glbimg.com/LsuKXSXhHyq6vHO3DX_fXzijkCg=/196x196/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/LsuKXSXhHyq6vHO3DX_fXzijkCg=/196x196/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.b.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:32	13052/13052	---M--	200	added ('OK')	image/png	etag:%2205ebc4363fe4bf6429efe6f0ece72108e74dde66%22	https://s2-g1.glbimg.com/SU2Z6rs9rolyarVbXBSjaN6J0Jw=/167x167/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/SU2Z6rs9rolyarVbXBSjaN6J0Jw=/167x167/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.8.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:32	3924/3924	---M--	200	added ('OK')	image/png	etag:%2202e6e464077830af5cb26565d52f45a9e01294df%22	https://s2-g1.glbimg.com/ntE_GO6uMpnPlZ2uD5ueQavJQNE=/72x72/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/ntE_GO6uMpnPlZ2uD5ueQavJQNE=/72x72/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P/g1-favicon.d.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:32	3032/3032	---M--	200	added ('OK')	image/png	etag:%22a5e38682ec4d0132867b72e9dab0c3a0fbc27a66%22	https://s2-g1.glbimg.com/GpmOCEG_6A1NUKWKtbzFpijsyR0=/57x57/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/GpmOCEG_6A1NUKWKtbzFpijsyR0=/57x57/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P/g1-favicon.c.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:33	7189/7189	---M--	200	added ('OK')	image/png	etag:%2221945e1916df943cf7458b4cfb522ec860ade19c%22	https://s2-g1.glbimg.com/aFlLEuzGSYw2KtjvARZnCsFtgnk=/114x114/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC0P9wboQ/g1-favicon.png	C:/Users/User/Desktop/site%20g1/site%20g1/s2-g1.glbimg.com/aFlLEuzGSYw2KtjvARZnCsFtgnk=/114x114/smart/filters_strip_icc()/i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2021/H/w/YbA657S3aYVfC/g1-favicon.e.delaye	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:34	13978/13978	---M--	200	added ('OK')	text/javascript	etag:%22c93f3ea57ec6d064%22	https://cdn.ampproject.org/v0/amp-social-share-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-social-share-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:34	4167/4167	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22614e1386-1047%22	https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/t/	C:/Users/User/Desktop/site%20g1/site%20g1/g1.globo.com/economia/tecnologia/noticia/2020/01/22/t/index.html	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:35	37729/37729	---M--	200	added ('OK')	text/javascript	etag:%22f190b33e5302cad0%22	https://cdn.ampproject.org/v0/amp-timeago-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-timeago-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:36	6997/6997	---M--	200	added ('OK')	text/javascript	etag:%22af632a1658550fb3%22	https://cdn.ampproject.org/v0/amp-fit-text-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-fit-text-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:37	51548/51548	---M--	200	added ('OK')	text/javascript	etag:%228a5a33eee9eafbfd%22	https://cdn.ampproject.org/v0/amp-bind-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-bind-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:38	66679/66679	---M--	200	added ('OK')	text/javascript	etag:%22d5b3ec7fb51efd08%22	https://cdn.ampproject.org/v0/amp-lightbox-gallery-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-lightbox-gallery-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:39	38724/38724	---M--	200	added ('OK')	text/javascript	etag:%2217b5cc358995648c%22	https://cdn.ampproject.org/v0/amp-carousel-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-carousel-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
13:43:41	52751/52751	---M--	200	added ('OK')	text/javascript	etag:%22886ca4e9a7f2673d%22	https://cdn.ampproject.org/v0/amp-video-0.1.js	C:/Users/User/Desktop/site%20g1/site%20g1/cdn.ampproject.org/v0/amp-video-0.1.js	(from https://g1.globo.com/economia/tecnologia/noticia/2020/01/22/anuncios-ingressos-e-convites-falsos-como-estao-agindo-golpistas-do-whatsapp-e-quais-cuidados-tomar.ghtml)
